Animal Name,Chemical,Endpoint Value,Endpoint Description,Range,Sex,Life Cycle Stage,Location,Sample Size,Tox Exposure,Toxicity Endpoint Type,Tox Exposure Duration,Tox Exposure Technique,Type
Falco sparverius (American Kestrel),ARSENIC (elemental),,Liver concentration,,NR,Hatchling,"Hamilton Harbour, Western Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),CADMIUM (elemental),,Liver concentration,,NR,Hatchling,"Hamilton Harbour, Western Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),CHROMIUM (elemental),,Liver concentration,,NR,Hatchling,"Hamilton Harbour, Western Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),COPPER (elemental),,Liver concentration,,NR,Hatchling,"Hamilton Harbour, Western Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),IRON (elemental),,Liver concentration,,NR,Hatchling,"Hamilton Harbour, Western Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),LEAD (elemental),,Liver concentration,,NR,Hatchling,"Hamilton Harbour, Western Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),MANGANESE COMPOUNDS,,Liver concentration,,NR,Hatchling,"Hamilton Harbour, Western Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),MOLYBDENUM,,Liver concentration,,NR,Hatchling,"Hamilton Harbour, Western Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),NICKEL (elemental),,Liver concentration,,NR,Hatchling,"Hamilton Harbour, Western Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),SELENIUM (elemental),,Liver concentration,,NR,Hatchling,"Hamilton Harbour, Western Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),ZINC (elemental),,Liver concentration,,NR,Hatchling,"Hamilton Harbour, Western Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),"DDE (4,4'-)",,Liver concentration,,NR,Hatchling,"Snake and Pigeon Islands, Eastern Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),DIELDRIN,,Liver concentration,,NR,Hatchling,"Snake and Pigeon Islands, Eastern Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),HEPTACHLOR EPOXIDE,,Liver concentration,,NR,Hatchling,"Snake and Pigeon Islands, Eastern Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),HEXACHLOROBENZENE,,Liver concentration,,NR,Hatchling,"Snake and Pigeon Islands, Eastern Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),CADMIUM (elemental),,Liver concentration,,NR,Hatchling,"Snake and Pigeon Islands, Eastern Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),LEAD (elemental),,Liver concentration,,NR,Hatchling,"Snake and Pigeon Islands, Eastern Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),MANGANESE COMPOUNDS,,Liver concentration,,NR,Hatchling,"Snake and Pigeon Islands, Eastern Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),MOLYBDENUM,,Liver concentration,,NR,Hatchling,"Snake and Pigeon Islands, Eastern Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),NICKEL (elemental),,Liver concentration,,NR,Hatchling,"Snake and Pigeon Islands, Eastern Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),ZINC (elemental),,Liver concentration,,NR,Hatchling,"Snake and Pigeon Islands, Eastern Lake Ontario",4,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),MERCURY (elemental),,Egg concentration,,NR,Embryo,Sinaloa,69,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),CADMIUM (elemental),,Egg concentration,,NR,Embryo,Sinaloa,69,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),CADMIUM (elemental),,Egg concentration,,NR,Embryo,Sinaloa,69,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),MERCURY COMPOUNDS,,Total Hg feather concentration,,NR,Nestling,"Hoffman Island, Canarsie Pol, & Swinburne Island",19,NR,TOX-EXP IND - accumulation,,Environmental contaimination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),MERCURY COMPOUNDS,,Total Hg feather concentration,,NR,Nestling,"Hoffman Island, Canarsie Pol, & Swinburne Island",11,NR,TOX-EXP IND - accumulation,,Environmental contaimination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PCB,,Embryo concentration,,NR,Embryo,"Piyas Lake, SD & Marsh Lake, MN",20,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),CIS-NONACHLOR,,Embryo concentration,,NR,Embryo,"Piyas Lake, SD & Marsh Lake, MN",20,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),OXYCHLORDANE,,Embryo concentration,,NR,Embryo,"Piyas Lake, SD & Marsh Lake, MN",20,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),HEXACHLOROBENZENE,,Embryo concentration,,NR,Embryo,"Piyas Lake, SD & Marsh Lake, MN",20,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),MIREX,,Embryo concentration,,NR,Embryo,"Piyas Lake, SD & Marsh Lake, MN",20,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PCB,,Embryo concentration,,NR,Embryo,Spider Island,20,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),CIS-NONACHLOR,,Embryo concentration,,NR,Embryo,Spider Island,20,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),OXYCHLORDANE,,Embryo concentration,,NR,Embryo,Spider Island,20,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),HEXACHLOROBENZENE,,Embryo concentration,,NR,Embryo,Spider Island,20,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),MIREX,,Embryo concentration,,NR,Embryo,Spider Island,20,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PCB,,Embryo concentration,,NR,Embryo,Hat Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),CIS-NONACHLOR,,Embryo concentration,,NR,Embryo,Hat Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),OXYCHLORDANE,,Embryo concentration,,NR,Embryo,Hat Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),HEXACHLOROBENZENE,,Embryo concentration,,NR,Embryo,Hat Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),MIREX,,Embryo concentration,,NR,Embryo,Hat Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PCB,,Embryo concentration,,NR,Embryo,Cat Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),CIS-NONACHLOR,,Embryo concentration,,NR,Embryo,Cat Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),OXYCHLORDANE,,Embryo concentration,,NR,Embryo,Cat Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),HEXACHLOROBENZENE,,Embryo concentration,,NR,Embryo,Cat Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),MIREX,,Embryo concentration,,NR,Embryo,Cat Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PCB,,Body concentration,,NR,Hatchling,"Piyas Lake, SD & Marsh Lake, MN",20,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PCB,,Body concentration,,NR,Hatchling,Spider Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),CIS-NONACHLOR,,Body concentration,,NR,Hatchling,Spider Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PCB,,Body concentration,,NR,Hatchling,Hat Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),CIS-NONACHLOR,,Body concentration,,NR,Hatchling,Hat Island,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),TRANS-NONACHLOR,,Egg concentration,,NR,Embryo,Green Bay,5,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),CIS-NONACHLOR,,Egg concentration,,NR,Embryo,Green Bay,5,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),OCTACHLOROSTYRENE,,Egg concentration,,NR,Embryo,Green Bay,5,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),HEXACHLOROBENZENE,,Egg concentration,,NR,Embryo,Green Bay,5,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKYL PHOSPHINIC ACIDS (PFPIA),,Plasma concentration,,NR,Adult,Lake Nipissing,8,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Falco sparverius (American Kestrel),MERCURY (elemental),,Egg concentration,,NR,Embryo,Sinaloa,69,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKYL CARBOXYLATES (PFCA),,Plasma concentration,,NR,Adult,Lake Nipissing,8,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKANESULFONATES (PFSA),,Plasma concentration,,NR,Adult,Lake Nipissing,8,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKYL PHOSPHINIC ACIDS (PFPIA),,Plasma concentration,,NR,Adult,Bergin Island,8,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKYL CARBOXYLATES (PFCA),,Plasma concentration,,NR,Adult,Bergin Island,8,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKANESULFONATES (PFSA),,Plasma concentration,,NR,Adult,Bergin Island,8,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKYL PHOSPHINIC ACIDS (PFPIA),,Plasma concentration,,NR,Adult,Scotch Bonnet Island,8,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKYL CARBOXYLATES (PFCA),,Plasma concentration,,NR,Adult,Scotch Bonnet Island,8,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKANESULFONATES (PFSA),,Plasma concentration,,NR,Adult,Scotch Bonnet Island,8,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKYL PHOSPHINIC ACIDS (PFPIA),,Plasma concentration,,NR,Adult,Hamilton Harbor,28,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKYL CARBOXYLATES (PFCA),,Plasma concentration,,NR,Adult,Hamilton Harbor,28,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKANESULFONATES (PFSA),,Plasma concentration,,NR,Adult,Hamilton Harbor,28,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKYL PHOSPHINIC ACIDS (PFPIA),,Plasma concentration,,NR,Adult,Mohawk Island,14,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKYL CARBOXYLATES (PFCA),,Plasma concentration,,NR,Adult,Mohawk Island,14,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PERFLUOROALKANESULFONATES (PFSA),,Plasma concentration,,NR,Adult,Mohawk Island,14,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PBDE MIXTURE,,Egg concentration,,,,Mandarte Island,See citation,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PBDE MIXTURE,,Egg concentration,,,,Mandarte Island,See citation,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),MERCURY COMPOUNDS,,Liver concentration,,NR,Adult,5 lakes in Saskatchewan,104,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),SELENIUM (elemental),,Muscle concentration,,NR,Adult,5 lakes in Saskatchewan,104,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),POLYCHLORINATED DIBENZO-P-DIOXINS,,Egg concentration,,NR,Embryo,Multiple sites in Straight of Georgia,Varied by site,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),POLYCHLORINATED DIBENZOFURANS,,Egg concentration,,NR,Embryo,Multiple sites in Straight of Georgia,Varied by site,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Pelecanus occidentalis (Brown Pelican),PCB,,Egg concentration,,NR,Embryo,Multiple sites in Straight of Georgia,Varied by site,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Athene cunicularia (Burrowing Owl),MERCURY COMPOUNDS,,Brain concentration,,NR,Nestling,"Elko County, reference site",3,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Athene cunicularia (Burrowing Owl),MERCURY COMPOUNDS,,Blood concentration,,NR,Nestling,"Elko County, reference site",3,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Athene cunicularia (Burrowing Owl),MERCURY COMPOUNDS,,Feather concentration,,NR,Nestling,"Elko County, reference site",3,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Athene cunicularia (Burrowing Owl),MERCURY COMPOUNDS,,Egg concentration,,NR,Embryo,"Churchill County, contaminated sites",2,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Athene cunicularia (Burrowing Owl),PBDE MIXTURE,,Egg concentration,,NR,Embryo,Sites around San Francisco Bay,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
Athene cunicularia (Burrowing Owl),HEXABROMOCYCLODODECANE (HBCDD),,Egg concentration,,NR,Embryo,Sites around San Francisco Bay,10,NR,TOX-EXP IND - accumulation,,Environmental contamination,Toxicity Factor Datasets
